step,step_unit,loss,accuracy,val_loss,val_accuracy
43,boosting_round,0.317603887031958,0.8515178340165801,0.312788164379791,0.8380060012210276
44,boosting_round,0.3169677052115516,0.8517974433649004,0.3122380687532019,0.8381358977800678
45,boosting_round,0.31577807165509714,0.8526798519320962,0.3113235107121173,0.839685996717947
46,boosting_round,0.31447724126074783,0.852627500587961,0.3099856263982528,0.8393396058938398
47,boosting_round,0.3135922169383792,0.8527458621198356,0.30907915576829254,0.8396903266032483
48,boosting_round,0.3126331289171423,0.8528279975981371,0.3080149335614538,0.8396556875208376
49,boosting_round,0.3119420147810356,0.8532034211449198,0.307347232478768,0.8405303243517079
50,boosting_round,0.311357953049539,0.8534629402690346,0.30675129996556705,0.8409113542582257
51,boosting_round,0.3106207984076547,0.8536846535001985,0.305964848358695,0.8409546531112391
52,boosting_round,0.3101863139383892,0.8536189527048713,0.30558661185070474,0.8407511485020762
53,boosting_round,0.30937051869156706,0.8535961968179189,0.30457397012874,0.8404956852692972
54,boosting_round,0.3085565371964856,0.8541331096120045,0.3038419857008405,0.8410196013907592
55,boosting_round,0.3078841878825778,0.8545684254416472,0.3032038292340971,0.8416604244153573
56,boosting_round,0.3071808056899203,0.8548810122908843,0.30256180266364774,0.8419332071893415
57,boosting_round,0.30609685101157297,0.8550071831698053,0.3014463691624492,0.8421497014544085
58,boosting_round,0.30571425491820897,0.8550776870010574,0.30108598010279414,0.8422752681281473
59,boosting_round,0.30515395850680854,0.855074567886092,0.30043138370911787,0.8424051646871874
60,boosting_round,0.3043157669450267,0.8553070251508594,0.2995946046991694,0.8427558853965958
61,boosting_round,0.30365932153281733,0.8560091723881338,0.2990446823607027,0.8433490796828792
62,boosting_round,0.30307746612807146,0.8564741287124369,0.29864509199346995,0.8438210371807251
63,boosting_round,0.30270312446283115,0.856533872882104,0.29816479179011923,0.8439725831662719
64,boosting_round,0.30217570332161187,0.8567973309682639,0.29763764929839936,0.8442150567431469
65,boosting_round,0.30186901619110357,0.8568058907746691,0.2974441226141225,0.8442453659402562
66,boosting_round,0.3015032614111362,0.8569731530299013,0.2971323651154242,0.8444012418111044
67,boosting_round,0.30103169586915696,0.8573986976502772,0.29674322342694887,0.8442843349079683
68,boosting_round,0.3006820959681406,0.8574213951086143,0.29647325030782967,0.8442886647932697
69,boosting_round,0.30018489823899686,0.8574700442526862,0.29584513775958754,0.8442496958255576
70,boosting_round,0.29979044102250535,0.8577137655386645,0.29544302649031035,0.8449987659826891
71,boosting_round,0.29942554329979215,0.8578335496840847,0.2951292657342697,0.8450983533446199
72,boosting_round,0.2990700174269459,0.8580859072650965,0.29495213093641054,0.8450247452944971
73,boosting_round,0.29862671278443464,0.8584340936666859,0.2946098765186718,0.8453624763480015
74,boosting_round,0.2983865821411221,0.8584987536761216,0.29442831273968273,0.8453971154304123
75,boosting_round,0.29801563110764406,0.8587942754829656,0.29410404666269085,0.8457218568280126
76,boosting_round,0.2977799921810645,0.858889986830824,0.29387259658879306,0.8459340212077782
77,boosting_round,0.29714295553231235,0.8591308562091038,0.2932735664685377,0.8462154637523652
78,boosting_round,0.296787392927778,0.8591807646458471,0.2929781009543466,0.8461981442111599
79,boosting_round,0.2964136296105173,0.8593815061344015,0.2925823686049617,0.8463453603114054
80,boosting_round,0.2961824743491007,0.8594492521862966,0.29238128855211687,0.8464016488203228
81,boosting_round,0.2960052364182591,0.8595822776479407,0.29220868812453943,0.8463756695085147
82,boosting_round,0.2958652229726093,0.859405334453585,0.292128992384503,0.8463626798526107
83,boosting_round,0.2954554191188495,0.8597347181320824,0.29180067844833096,0.8469602040241954
84,boosting_round,0.29526484681395,0.8597244776474273,0.2916798239669746,0.8469645339094968
85,boosting_round,0.2949264475126123,0.8597909982898342,0.2913029846359577,0.8468606166622646
86,boosting_round,0.2940936467296123,0.8604827472011323,0.29049728897197913,0.8476789649842176
87,boosting_round,0.2938842991528222,0.8605232475807607,0.29027305184533997,0.8476010270487935
88,boosting_round,0.293584544619592,0.8607804278790653,0.2900557803020983,0.8478781397080791
89,boosting_round,0.29344059599026595,0.8608264241360393,0.28986468987020947,0.8481812316791728
90,boosting_round,0.2929995539282335,0.8608585714462594,0.2894097821968991,0.8480643247760367
91,boosting_round,0.2928434614450163,0.860915812658565,0.2892961432679979,0.8481032937437487
92,boosting_round,0.2924656510344534,0.8609013885382981,0.2888595856604307,0.8482158707615836
93,boosting_round,0.2921096506680009,0.8611769430732088,0.28854845944236385,0.848874013327387
94,boosting_round,0.29182949368965,0.8614493823513524,0.28835955095533666,0.8491771052984807
95,boosting_round,0.2916173682104061,0.8614066228772516,0.28811312626454777,0.8492550432339048
96,boosting_round,0.29146339017991835,0.8614948348859646,0.28794528638434236,0.8492637030045074
97,boosting_round,0.29114656834184016,0.8616139239531204,0.28770295771588295,0.849475867384273
98,boosting_round,0.2904041875219969,0.8619364846952343,0.2869767199015083,0.8496793719934359
99,boosting_round,0.2900788442744377,0.8621157912608324,0.2867215241095953,0.8499045260291055
100,boosting_round,0.289964294938933,0.8621056927943287,0.2866582871663909,0.8499045260291055
101,boosting_round,0.2897142112230585,0.8623077962309698,0.2864036681373276,0.8500950409823644
102,boosting_round,0.2895972887430346,0.8623368662209925,0.28630056677728855,0.8499997835057349
103,boosting_round,0.28949728054710305,0.8624005146588443,0.28622717231905614,0.8500863812117617
104,boosting_round,0.289356677845102,0.8624551117063141,0.2860193625579825,0.8500214329322416
105,boosting_round,0.28921441725993674,0.8624801621922766,0.28590696830800016,0.8504414318064715
106,boosting_round,0.2890464782005039,0.8626003969375828,0.2857113603356906,0.8507705030893732
107,boosting_round,0.2888074419550896,0.8627349105422951,0.28550783782180894,0.850627616874429
108,boosting_round,0.28849729067593427,0.8629636978688279,0.2853087628242264,0.8510822548310695
109,boosting_round,0.2884465958310352,0.8630077687739851,0.28528096954620863,0.8510779249457682
110,boosting_round,0.2882428305788068,0.8631153010613654,0.28516432354828675,0.851151532995891
111,boosting_round,0.28804917773798905,0.8631849850455378,0.2850311826742394,0.8512641100137257
112,boosting_round,0.28776437288768797,0.863165895238622,0.2847332334105326,0.8514676146228887
113,boosting_round,0.28751453820884487,0.8631792856739048,0.28443733589152165,0.8515931812966274
114,boosting_round,0.2872446698820841,0.8635179148993204,0.28418881375944005,0.8520434893679667
115,boosting_round,0.28709113744635556,0.8636185065824094,0.28401232662512915,0.8520391594826653
116,boosting_round,0.28699183732344435,0.8636111019870943,0.28397837672236914,0.8520131801708573
117,boosting_round,0.2869299304023168,0.8636086290547176,0.28395147028768647,0.8520781284503773
118,boosting_round,0.28677305558922217,0.8637145532942782,0.28379551388457375,0.8523206020272522
119,boosting_round,0.2865619127110027,0.8640422571052028,0.2837593751728321,0.8523509112243617
120,boosting_round,0.28640993356492667,0.8640177203166172,0.2835870314851906,0.8524115296185804
121,boosting_round,0.28624182780734203,0.8640399545946077,0.2834697167608948,0.852355241109663
122,boosting_round,0.28603428376233714,0.8642306576666281,0.2831548699170109,0.852597714686538
123,boosting_round,0.2859010894956571,0.8643556173378759,0.28299140161722897,0.8527232813602768
124,boosting_round,0.2857684983590081,0.8645256136377102,0.28291139753518346,0.8526410135395514
125,boosting_round,0.28551555900935444,0.8646661138930676,0.28270208611154335,0.8528142089516049
126,boosting_round,0.285373770202585,0.8646535842889551,0.2826662464897936,0.8524331790450871
127,boosting_round,0.28511180172410194,0.8647668208120324,0.282376899427909,0.8530826618402878
128,boosting_round,0.2848797264734427,0.8647523273040446,0.2821438394859067,0.8527925595250982
129,boosting_round,0.28468063621154077,0.8648376474268343,0.2820508042230625,0.8530307032166717
130,boosting_round,0.2845411898153457,0.8649380623979116,0.28189524980056785,0.8533770940407789
131,boosting_round,0.2843178191669964,0.8652966739077529,0.2816171117579018,0.8536455469294618
132,boosting_round,0.28401507420876126,0.8653299259120327,0.2812878252275445,0.8536195676176538
133,boosting_round,0.2838702370372273,0.8654053952894063,0.28122325453452485,0.853481011288011
134,boosting_round,0.28375973375581925,0.8655019335852518,0.2811032725765812,0.853584928535243
135,boosting_round,0.2833243622740016,0.8656574931843589,0.28068610271569927,0.8535243101410244
136,boosting_round,0.28316015026240704,0.8656084338090028,0.28060116320952955,0.8534593618615043
137,boosting_round,0.2830256341177458,0.8656863004408017,0.28045742661763656,0.8538880205063368
138,boosting_round,0.2828569143751276,0.8658299443565566,0.28036727746989953,0.853775443488502
139,boosting_round,0.2826274275031837,0.8658658476265797,0.28007111035890486,0.8538490515386248
140,boosting_round,0.2825613261366755,0.8658603462696813,0.280043329997288,0.8538880205063368
141,boosting_round,0.28220664535850415,0.866023731849682,0.2797096209862647,0.8539486389005555
142,boosting_round,0.28204304407035474,0.8661733269115439,0.27966177642430595,0.8540915251154997
143,boosting_round,0.28184986934001444,0.8662347730621838,0.2795517624743093,0.8541304940832117
144,boosting_round,0.2817792185063528,0.8662372672972832,0.2795032190442434,0.854147813624417
145,boosting_round,0.2814773306959194,0.8663420300355236,0.2791916369024317,0.8546024515810576
146,boosting_round,0.2813933750646481,0.8664010671619549,0.2791623798294066,0.8547280182547965
147,boosting_round,0.28126647948564065,0.866463917866127,0.2790220490355037,0.8549575021757674
148,boosting_round,0.28114902241113876,0.8665373916932855,0.27894897606689095,0.8547063688282898
149,boosting_round,0.2809525921779833,0.8667584500195984,0.278789790006911,0.8546673998605777
150,boosting_round,0.2808422290273648,0.8668224772375832,0.27868532162459364,0.8548146159608232
151,boosting_round,0.28076763981877356,0.8668435579258384,0.27867046743877844,0.8548232757314259
152,boosting_round,0.2807122876587029,0.8668414558620099,0.27864716011529234,0.8548189458461245
153,boosting_round,0.28059962273762196,0.8669240173947655,0.2785048518438042,0.8550570895376981
154,boosting_round,0.28031974455278064,0.8670191866416168,0.278226115672753,0.8550657493083008
155,boosting_round,0.28013670647851063,0.8670302920108289,0.27809988505227556,0.8551480171290262
156,boosting_round,0.2799926463010722,0.8670839184708055,0.2780562048324639,0.8550440998817941
157,boosting_round,0.27995000175148155,0.8671173922245746,0.27806033586723344,0.8549271929786579
158,boosting_round,0.2798469995937047,0.8671531250728162,0.27792545328515184,0.855018120569986
159,boosting_round,0.27974036199255053,0.8671544649075029,0.27788658015648654,0.8549488424051647
160,boosting_round,0.27970930421274126,0.8671801916010391,0.2778858489893164,0.854940182634562
161,boosting_round,0.27960750968676346,0.8671950371068844,0.27779720586229645,0.8550137906846847
162,boosting_round,0.2794779580642143,0.8672905717427309,0.27777216420222345,0.8548752343550419
163,boosting_round,0.27938653252250384,0.8672732825188165,0.27765613524358396,0.8548492550432338
164,boosting_round,0.2792987803626856,0.8672817136982081,0.2775833055135579,0.8549271929786579
165,boosting_round,0.27921963981289916,0.8673529229513413,0.2775069942370663,0.8550311102258901
166,boosting_round,0.2791915485444245,0.867350678058684,0.2775044291685916,0.8550311102258901
167,boosting_round,0.27898907731269107,0.8675114549783868,0.2773730456036257,0.8553948205912025
168,boosting_round,0.27872153252955817,0.8675286447895952,0.27714026569089933,0.8555117274943387
169,boosting_round,0.2786416103866286,0.8675629091761364,0.277095431869227,0.855503067723736
170,boosting_round,0.27860660509673907,0.8675408950262805,0.27708424085277095,0.85551605737964
171,boosting_round,0.2784675629366552,0.8676681965708595,0.27700224955952185,0.8556979125622962
172,boosting_round,0.2784374819806917,0.8676913438184053,0.27698242809080315,0.8556935826769949
173,boosting_round,0.27820715939668783,0.8677340251825229,0.2767604837416953,0.855797499924227
174,boosting_round,0.27807596542490187,0.8677586132988162,0.2766897683021579,0.8559014171714592
175,boosting_round,0.27797363853876866,0.8677906256917925,0.27662457583231886,0.8559144068273632
176,boosting_round,0.2778255700192142,0.8678615918927138,0.2764713220499117,0.8559620355656778
177,boosting_round,0.27761703373963426,0.8679601549530821,0.2763949774920721,0.8559706953362806
178,boosting_round,0.2775787934926698,0.867997013798106,0.2763909201708352,0.8560010045333899
179,boosting_round,0.27746708818584975,0.8680522957754117,0.27630866201155496,0.8558537884331444
180,boosting_round,0.2773506802374556,0.8680972717385393,0.276177926698806,0.8559663654509793
181,boosting_round,0.27725232930909427,0.8680505733023935,0.2761460743106137,0.8560832723541153
182,boosting_round,0.2771405073768584,0.868065070863768,0.2760908340530378,0.8562434781102648
183,boosting_round,0.2770538592516935,0.868102628840443,0.2760011179489491,0.8564469827194278
184,boosting_round,0.277028781866549,0.8681314557782538,0.27600275395940566,0.8563950240958117
185,boosting_round,0.27682823420613134,0.8682126703754152,0.2758171375671823,0.856438322948825
186,boosting_round,0.2767499453523224,0.8682027076368325,0.27576833195853473,0.8565335804254546
187,boosting_round,0.2766232384826827,0.8682807714726888,0.2756474577003413,0.8565725493931666
188,boosting_round,0.27659193813461896,0.8682697253427691,0.27565137142992435,0.8565725493931666
189,boosting_round,0.2764323792243066,0.868318079296244,0.27548323960656224,0.856641827557988
190,boosting_round,0.2763431876026412,0.8683922814693612,0.2753951828102307,0.8566461574432893
191,boosting_round,0.2762464741077211,0.8684144605614459,0.27529333519854277,0.8568756413642602
192,boosting_round,0.2762243676180707,0.868426190810524,0.2752948495535035,0.8569059505613696
193,boosting_round,0.27618497090145383,0.8684503283269311,0.2752723298600336,0.856910280446671
194,boosting_round,0.2760782077779654,0.8685098649489242,0.2752019941648969,0.8568886310201642
195,boosting_round,0.27597304438975556,0.8685186874889093,0.2751243498211018,0.8568410022818496
196,boosting_round,0.2759124030311454,0.8685640201187701,0.2750758430506368,0.8570574965469164
197,boosting_round,0.2758535834406779,0.8685653315498265,0.27510301222927025,0.8570228574645058
198,boosting_round,0.2758130741536811,0.8685714744204381,0.2750941364405778,0.8570055379233004
199,boosting_round,0.27572364911619573,0.868626085669723,0.27509256942320426,0.8570228574645058
200,boosting_round,0.2755933836485599,0.868688272746782,0.2749805532809407,0.8569535792996843
201,boosting_round,0.27557714779723563,0.8686779462405587,0.2749853368883404,0.856910280446671
202,boosting_round,0.2754417683668368,0.8686916010307761,0.2748227959206961,0.8567847137729322
203,boosting_round,0.27529027496532726,0.8687566381989902,0.2746823188193852,0.8568150229700415
204,boosting_round,0.27522424455554734,0.8688005315814584,0.27461924155953066,0.8570271873498071
205,boosting_round,0.2751467211377758,0.8688926653028803,0.2745090816001454,0.8571311045970392
206,boosting_round,0.27501277369337496,0.868874699060715,0.27439661671476234,0.8571094551705325
207,boosting_round,0.2749614548202941,0.8689068613834277,0.27433266465340933,0.857204712647162
208,boosting_round,0.27482648287378314,0.8690017804771593,0.27428168521777213,0.8570878057440259
209,boosting_round,0.27474155041701054,0.8690052018836292,0.2742288054811049,0.8572350218442714
210,boosting_round,0.27471488743762185,0.8690106109287292,0.274208176470229,0.8572133724177646
211,boosting_round,0.2745677317261336,0.8689822542721726,0.27407278556057163,0.8572306919589701
212,boosting_round,0.2744972348757387,0.8690477767341332,0.2739962179212824,0.8574428563387356
213,boosting_round,0.27447787838318877,0.8690653153004899,0.2740068830408607,0.8574082172563249
214,boosting_round,0.27442494065831685,0.8691173249903845,0.27394776499119694,0.8574341965681329
215,boosting_round,0.2743117890420672,0.869175215627988,0.2738939529123658,0.8574255367975302
216,boosting_round,0.274290484019905,0.8692011845630588,0.2738910483582869,0.8574082172563249
217,boosting_round,0.2742313161692612,0.8692063513666242,0.27387391902935815,0.8574255367975302
218,boosting_round,0.27419463119834053,0.8692136131331105,0.27383072534308095,0.8574038873710236
219,boosting_round,0.27410819327246755,0.8692544843812873,0.27380892289543524,0.8574558459946396
220,boosting_round,0.2740241309455549,0.8692726076540964,0.27372304352194093,0.8574688356505435
221,boosting_round,0.2740096681665266,0.8692861338173004,0.27368648674258084,0.8574688356505435
222,boosting_round,0.2738108985185066,0.869406745721385,0.27351464809871207,0.8576463609478985
223,boosting_round,0.27371144959398697,0.8694205717440615,0.2734125660399715,0.8575944023242824
224,boosting_round,0.2736290671765579,0.8695361943672699,0.27335059694209296,0.8578412057864587
225,boosting_round,0.2734992805508855,0.869529309759562,0.2732328159859204,0.857832546015856
226,boosting_round,0.27347564483552395,0.8695337995448764,0.2732411048884544,0.857832546015856
227,boosting_round,0.27341124335871325,0.8695766884566681,0.2731861360266962,0.8580706897074296
228,boosting_round,0.27334302942118244,0.869598160505517,0.2731177970541941,0.8580403805103203
229,boosting_round,0.27329788034651314,0.8695750771661391,0.2731945759389601,0.8579018241806775
230,boosting_round,0.27324228616590224,0.8695918179988161,0.27316725292134053,0.8579624425748962
231,boosting_round,0.2729848344248978,0.8697943736566981,0.2730132004232819,0.858139967872251
232,boosting_round,0.2728888631565363,0.8697767001730976,0.27287015773243933,0.8581183184457444
233,boosting_round,0.27278344759251505,0.8697730373357704,0.27278462152418614,0.858152957528155
234,boosting_round,0.2727358745382797,0.8697492485745114,0.27273851206138244,0.8582222356929765
235,boosting_round,0.2726721218337798,0.8698122262843424,0.2726786658509021,0.8582179058076751
236,boosting_round,0.2726097660949153,0.8698488579003241,0.2726353805537452,0.8584690391551528
237,boosting_round,0.27253154233372023,0.869877242960511,0.27258346498314157,0.8584517196139474
238,boosting_round,0.2724719660513622,0.869914629704727,0.2725152412949924,0.8585339874346729
239,boosting_round,0.272422135281729,0.8699225755903719,0.272488402168256,0.8585772862876863
240,boosting_round,0.27220502298953636,0.8700367029696044,0.27231841993617784,0.8587981104380544
241,boosting_round,0.2721120662393003,0.8701215448995552,0.27229050004269684,0.8588154299792599
242,boosting_round,0.27195830366569645,0.8702213601516873,0.272080591493872,0.8588976977999853
243,boosting_round,0.27186624120630165,0.8703094025492959,0.2720186592358504,0.8590362541296281
244,boosting_round,0.2716672398746666,0.870469223893998,0.27189885721353496,0.8588154299792599
245,boosting_round,0.2716060103949482,0.8704890428575496,0.27185855980161594,0.8588370794057665
246,boosting_round,0.2715649343276793,0.8705047997115956,0.27187011152009805,0.8587764610115478
247,boosting_round,0.2715095686560178,0.8704501458568653,0.2718599324428451,0.8587764610115478
248,boosting_round,0.27147364477657443,0.8704541511591104,0.27184137932003233,0.8587851207821504
249,boosting_round,0.2714521473952559,0.8704723667437181,0.2718279731069596,0.8587851207821504
250,boosting_round,0.27143891681618537,0.870477305507564,0.2718206147504949,0.8587851207821504
251,boosting_round,0.2713556086187214,0.870551778325846,0.2717695281941348,0.8588370794057665
252,boosting_round,0.27123352383858557,0.8705592050345611,0.27164295205801736,0.8589496564236013
253,boosting_round,0.2711849940047659,0.8705815403466122,0.2716153179347161,0.8589713058501081
254,boosting_round,0.2711220078692308,0.8706060487315677,0.2716063875658661,0.8589799656207107
255,boosting_round,0.27110308527370797,0.8706091915812877,0.2715860557637511,0.8589842955060121
256,boosting_round,0.2710076901749117,0.870608528764852,0.27168492152763746,0.858893367914684
257,boosting_round,0.27097062000894473,0.8705945607240242,0.271680789100774,0.858906357570588
258,boosting_round,0.27095146925723945,0.870615762127708,0.27168329924094026,0.858906357570588
259,boosting_round,0.2708460492235626,0.8706212500934687,0.2715735017195376,0.8590665633267375
260,boosting_round,0.2707840716933694,0.8706609669412326,0.2715517525805036,0.8589929552766147
261,boosting_round,0.27076628964870647,0.8706575747490704,0.2715356922392861,0.8590146047031214
262,boosting_round,0.27072753905679264,0.8706539545171885,0.27152564054513434,0.8590146047031214
263,boosting_round,0.2706814240326021,0.8707005480610754,0.2715605148521178,0.8589626460795053
264,boosting_round,0.2706381446653,0.8707162552087685,0.27152147331238824,0.8589756357354094
265,boosting_round,0.27062040304025997,0.8707154282607813,0.27152338801194403,0.8589539863089026
266,boosting_round,0.27054112855501544,0.8707389889823207,0.27147289235850297,0.8589539863089026
267,boosting_round,0.27052319800450264,0.8707560501665157,0.27146563425064174,0.8589539863089026
268,boosting_round,0.27041402443163,0.8707866091102843,0.2713235433290089,0.8589106874558893
269,boosting_round,0.2703367703765049,0.870801475108175,0.27130085535347853,0.8589713058501081
270,boosting_round,0.2702980697534437,0.8707563776189411,0.2712848588868009,0.8589020276852866
271,boosting_round,0.2702756796819888,0.8707716854944557,0.27129043935659886,0.8589280069970946
272,boosting_round,0.2702656296126483,0.8707764033194896,0.2712891276410168,0.8589280069970946
273,boosting_round,0.2701717732368053,0.8708044893308815,0.2711947294821735,0.8589929552766147
274,boosting_round,0.2700947285232076,0.8708755281622331,0.27109310134914205,0.8591748104592709
275,boosting_round,0.27003612304682556,0.8708874083410474,0.27108746280570484,0.8590882127532442
276,boosting_round,0.26998747399857037,0.8709724799320723,0.2710520908531924,0.8590189345884227
277,boosting_round,0.2699357471812356,0.8709873175263327,0.27102507541024135,0.8590968725238468
278,boosting_round,0.2698429016541568,0.871008697263383,0.27090425797475637,0.8590319242443267
279,boosting_round,0.269824764432117,0.8710111346912219,0.27091323988934174,0.8590838828679428
280,boosting_round,0.26978268255421034,0.8710891496314026,0.2708930289157423,0.859239758738791
281,boosting_round,0.26970874012935436,0.8711502257241717,0.27086232301112256,0.8592181093122844
282,boosting_round,0.269653083728562,0.8711617705389756,0.2708409637382189,0.859213779426983
283,boosting_round,0.26958431063695343,0.8712646355183522,0.2708761525487578,0.8591531610327643
284,boosting_round,0.2695270418950188,0.8712729806761755,0.2708641030562756,0.8591791403445723
285,boosting_round,0.269463436188107,0.8713176575905082,0.2708331933322704,0.8592614081652977
286,boosting_round,0.26945112050185177,0.8713259885465163,0.2708328222101079,0.8592614081652977
287,boosting_round,0.26939852874931763,0.8713564117623638,0.2707825757307738,0.8591834702298736
288,boosting_round,0.2693402528456807,0.8714046654924554,0.27080348520619363,0.8590968725238468
289,boosting_round,0.26928090326053006,0.8714238003368486,0.27075511063779173,0.8590232644737241
290,boosting_round,0.26926428940707864,0.8714341552467021,0.27077058090352857,0.8589886253913134
291,boosting_round,0.26920821052276545,0.8714575668491826,0.27070369894801233,0.8588457391763692
292,boosting_round,0.26915161100548196,0.8715265028060284,0.27067152422706087,0.8589539863089026
293,boosting_round,0.26912915330341997,0.8715453315007189,0.2706470111369252,0.8589886253913134
294,boosting_round,0.2691128771718172,0.8715777289640586,0.2706405590012966,0.8590146047031214
295,boosting_round,0.2690673288171484,0.8716052231680902,0.27059434137313,0.8590059449325187
296,boosting_round,0.26902990405166627,0.8716252630704538,0.27058661184131033,0.8589972851619161
297,boosting_round,0.268999896352396,0.8716180723130431,0.27057010673846543,0.8590016150472174
298,boosting_round,0.268992374211498,0.8716252559695463,0.27056564935629823,0.8589669759648066
299,boosting_round,0.2689434499930969,0.8716423597591867,0.27053197793768896,0.8589799656207107
300,boosting_round,0.2689155585251935,0.871666868144142,0.2705123880935208,0.8590275943590254
301,boosting_round,0.26886721682915243,0.8717118796118076,0.27047863581738085,0.8591791403445723
302,boosting_round,0.2688278221151122,0.8717275086495173,0.27045523430853985,0.859226769082887
303,boosting_round,0.2687925370183831,0.8717633622131875,0.2704788596354155,0.8591878001151749
304,boosting_round,0.2687646149328021,0.8718032999997635,0.27045524539555915,0.8592224391975857
305,boosting_round,0.26872070108633367,0.8718408934809762,0.2704375656279851,0.8591661506886683
306,boosting_round,0.2686018914583397,0.871943311103176,0.2703053803825854,0.8592830575918045
307,boosting_round,0.26857910447181704,0.8719515994537388,0.2702958269305085,0.8593047070183111
308,boosting_round,0.2685054192918357,0.871981430862226,0.27026599754033004,0.8591791403445723
309,boosting_round,0.2684443982490167,0.8719661087848964,0.27022464056732287,0.8591791403445723
310,boosting_round,0.2683999161701761,0.8720368832613133,0.27018821015879274,0.8592094495416817
311,boosting_round,0.26831333914881467,0.8720317519622858,0.27008464413041566,0.859226769082887
312,boosting_round,0.2682718876013206,0.8720754315068495,0.2699857252094486,0.8593176966742151
313,boosting_round,0.26823711591436716,0.8720145566715244,0.26994799927608376,0.8593220265595165
314,boosting_round,0.2682315516647505,0.872012283375237,0.2705395707786628,0.8591531610327643
315,boosting_round,0.2681868109899228,0.8720145424697092,0.2705395966410705,0.8591401713768603
316,boosting_round,0.2681558584874465,0.872029358761247,0.2705306589425875,0.8591401713768603
317,boosting_round,0.2680831352860245,0.8720651413158415,0.27044550284677565,0.8591401713768603
318,boosting_round,0.2680555669854397,0.8721308128968611,0.27040728040860496,0.859213779426983
319,boosting_round,0.2682614800715025,0.8721135733792996,0.27138312235851997,0.8591271817209563
