step,step_unit,loss,accuracy,val_loss,val_accuracy
47,boosting_round,0.32076036209788705,0.8298660195545968,0.3068710439971804,0.8411408381791966
48,boosting_round,0.32008315746996735,0.8301844397794169,0.3062589608884598,0.841798980745
49,boosting_round,0.31957681209839484,0.8305798971554033,0.30580290235249363,0.8420068152394643
50,boosting_round,0.3180777267022778,0.8311923425071741,0.3044189059913546,0.8426649578052677
51,boosting_round,0.3171485689674143,0.8320230597872491,0.3037305535168047,0.8438210371807251
52,boosting_round,0.31558840853400344,0.833570864549429,0.3023032144745411,0.845137322312332
53,boosting_round,0.3143676575520796,0.8341120505363712,0.30121327364830536,0.845687217745602
54,boosting_round,0.3137496554779822,0.8344323966899704,0.30079144011075953,0.8459600005195862
55,boosting_round,0.31271121634761617,0.8350897803799215,0.2997605630991658,0.8468995856299767
56,boosting_round,0.31189308112430275,0.8356335342719026,0.29909574771412023,0.8473022649630011
57,boosting_round,0.3112502933201758,0.8356341762481623,0.2983887570095964,0.8474191718661372
58,boosting_round,0.3102386886588099,0.8360033125975002,0.29748802328082763,0.8471896879451664
59,boosting_round,0.309799616306683,0.8363339303712549,0.2969986583548938,0.847761232804943
60,boosting_round,0.3089296070956554,0.8365765973974282,0.29616821572480206,0.8482938086970077
61,boosting_round,0.3085370694171504,0.8371100796692539,0.29581352238173036,0.8487138075712375
62,boosting_round,0.3081059501459907,0.8372603021140278,0.2953849192537868,0.8484323650266504
63,boosting_round,0.3071382066318962,0.8374991172826429,0.2944418594225946,0.8488307144743736
64,boosting_round,0.3068774465263903,0.8374291418703337,0.2942217661584242,0.8486618489476214
65,boosting_round,0.3066159379373302,0.8371877587966797,0.2939408211439969,0.8485752512415946
66,boosting_round,0.30608152609799644,0.8375530432884593,0.29342232113828426,0.8488263845890722
67,boosting_round,0.3052418664821581,0.8377578337153092,0.2927235151160927,0.8483717466324316
68,boosting_round,0.3048688160811034,0.8378046979822686,0.2923807280148671,0.8485319523885813
69,boosting_round,0.3044316981846519,0.8382457356726949,0.29210742759813274,0.8487571064242508
70,boosting_round,0.3041628651542397,0.8382752665806419,0.29184206366788806,0.8487484466536481
71,boosting_round,0.3035873539924564,0.8392985767386322,0.2913074789878433,0.8495581352049985
72,boosting_round,0.3032382123736562,0.8393499348394097,0.29088642992940444,0.8495278260078891
73,boosting_round,0.3027238007553491,0.8395579351475583,0.2905190934713038,0.849436898416561
74,boosting_round,0.30240029931407636,0.8395566511950388,0.29025665774646625,0.849410919104753
75,boosting_round,0.30220191115253675,0.8396112191771148,0.29008222488330915,0.8494455581871636
76,boosting_round,0.3018535404139039,0.8401093927546559,0.28981211669068435,0.8496447329110252
77,boosting_round,0.30158102050221275,0.8402808004160006,0.2895426603654762,0.8496447329110252
78,boosting_round,0.30096639935679204,0.840402775905347,0.2888534611190975,0.8499521547674203
79,boosting_round,0.30068285805618156,0.8407391714654392,0.2886787116980116,0.850268236394418
80,boosting_round,0.30056319719518365,0.84066919605313,0.2885828036836961,0.8501773088030898
81,boosting_round,0.29962503509396843,0.841513394834659,0.2876916002259387,0.8507618433187705
82,boosting_round,0.29929572578889696,0.8417855927687794,0.2874929620883343,0.8506709157274424
83,boosting_round,0.2988053259821689,0.8419037164005675,0.2870760048602111,0.8510302962074534
84,boosting_round,0.29858233376937243,0.8418850990890356,0.2868654012749684,0.8509133893043174
85,boosting_round,0.29830530402764,0.8419698399553185,0.2865966548162912,0.8510086467809468
86,boosting_round,0.29817203520838864,0.8421335439015465,0.28651585635817295,0.8510692651751655
87,boosting_round,0.2977071377499529,0.8424429764587306,0.2861177869765197,0.8515758617554221
88,boosting_round,0.2975578589633567,0.8426053964524391,0.28601617107927063,0.8518140054469957
89,boosting_round,0.29738497433276856,0.8427068287014746,0.2858123901225027,0.8519828709737479
90,boosting_round,0.2971221016133319,0.8429456438700897,0.2856024557074005,0.8521430767298974
91,boosting_round,0.2968988121300559,0.8429225327247398,0.2853880497598326,0.8520694686797747
92,boosting_round,0.2966171046558606,0.8430888045760068,0.2852078735268001,0.8521690560417055
93,boosting_round,0.2964034382988233,0.8433802617979187,0.2850741053482997,0.8521733859270068
94,boosting_round,0.29609901912067044,0.8436107312751575,0.2848691866017259,0.8522513238624309
95,boosting_round,0.2960005687791314,0.8435657929369772,0.28478552017965586,0.8524461687009911
96,boosting_round,0.29546039382734574,0.8436177930140143,0.2843398590129877,0.8521603962711027
97,boosting_round,0.29525969911182665,0.8437018919040373,0.2841433988475476,0.8522686434036362
98,boosting_round,0.29508359513385374,0.8439342873100553,0.2839970268542106,0.8527276112455782
99,boosting_round,0.29488189421433914,0.8440671763958169,0.28384251357295937,0.8526453434248527
100,boosting_round,0.29423156928880856,0.8447354736821833,0.2832038558566752,0.853199568743424
101,boosting_round,0.29397298237183683,0.8448516713851921,0.28296236691600324,0.8530436928725758
102,boosting_round,0.29382922539626316,0.8450693013372366,0.2828503808419995,0.8531952388581227
103,boosting_round,0.2937405179456993,0.8451020421264821,0.2827864516595062,0.8531865790875199
104,boosting_round,0.2935746588814369,0.8451861410165052,0.28260840282895544,0.85325152736704
105,boosting_round,0.29331790172289846,0.8455411538881292,0.28236339212087114,0.8534507020909017
106,boosting_round,0.29317884302392966,0.8456297466119703,0.28224504989799043,0.8534896710586136
107,boosting_round,0.2929694370482865,0.8456432281134244,0.2820630949541746,0.8535243101410244
108,boosting_round,0.29285946624089243,0.8456823886652671,0.281967390974233,0.8535546193381337
109,boosting_round,0.2927006052098079,0.845776117199186,0.2818458830388448,0.8540742055742944
110,boosting_round,0.2925400605399273,0.8458724136381437,0.2817178546498805,0.8541867825921291
111,boosting_round,0.292111654939787,0.8462274265097677,0.2814367437560873,0.8543296688070733
112,boosting_round,0.2918923862557163,0.8463847106933986,0.28131532186024316,0.8545331734162362
113,boosting_round,0.2916103854169532,0.8465047602539658,0.28109989900745946,0.8545721423839483
114,boosting_round,0.2914676410242688,0.8465997727404041,0.2809613735483543,0.8545028642191268
115,boosting_round,0.29137679757045376,0.8466524147937009,0.28085929889450295,0.8545071941044282
116,boosting_round,0.29114085039239723,0.8466819457016479,0.2806956459721587,0.8546284308928657
117,boosting_round,0.2909683604084925,0.8469669831609627,0.2805293395798935,0.8546933791723857
118,boosting_round,0.29087425915224235,0.8470433783358692,0.28043498912177267,0.8545678124986469
119,boosting_round,0.290785313968689,0.8469965140689097,0.2803633671203286,0.8546284308928657
120,boosting_round,0.29062109002969916,0.8470696993625175,0.28028781808386855,0.8548059561902205
121,boosting_round,0.29048922037235153,0.8470523660035052,0.2802164841466733,0.8547020389429885
122,boosting_round,0.2903536374039993,0.8470940944603869,0.2801627679521471,0.8548146159608232
123,boosting_round,0.29028480061647566,0.847116563629477,0.2800748716930291,0.854658740089975
124,boosting_round,0.2901054292213134,0.8472706379318093,0.2799730193824736,0.8548622446991379
125,boosting_round,0.28977807456494625,0.8474664406910233,0.27968659711797667,0.8551610067849302
126,boosting_round,0.28946004352376375,0.8477508361740783,0.2794128172333814,0.8552043056379437
127,boosting_round,0.28932477377308613,0.847735428743845,0.27932958607254776,0.8552302849497517
128,boosting_round,0.28926492271416976,0.8477379966488839,0.2792647600270916,0.8551783263261357
129,boosting_round,0.2892436903157107,0.847730934910027,0.27927410588539503,0.855195645867341
130,boosting_round,0.28911286376440526,0.8477668855805712,0.2792066734344572,0.8550960585054102
131,boosting_round,0.2890013893804383,0.8478824413073205,0.2791623193045,0.8550830688495061
132,boosting_round,0.2888716315522383,0.8478349350641013,0.2790559703854341,0.8550311102258901
133,boosting_round,0.2888065543574146,0.8478054041561542,0.2790177774803098,0.8550484297670955
134,boosting_round,0.2887527777979321,0.8477713794143893,0.2789990242286428,0.8551220378172182
135,boosting_round,0.2885398862074389,0.8480044167966668,0.27877142124413845,0.8553342021969839
136,boosting_round,0.28843527738185837,0.8480159723693418,0.2787664580271057,0.8553342021969839
137,boosting_round,0.2883557214049818,0.8480268859657569,0.27869706438519937,0.8551783263261357
138,boosting_round,0.28811993376852363,0.8481206144996758,0.2785097469464404,0.8553645113940932
139,boosting_round,0.28799934998268933,0.8480615526837818,0.27847604483259747,0.8551047182760129
140,boosting_round,0.28780801841934023,0.8481417997162465,0.27830285661370924,0.8549964711434794
141,boosting_round,0.2876568149276728,0.8481276762385327,0.27821958277033043,0.8551610067849302
142,boosting_round,0.28741314493636483,0.8483697012884464,0.27803377857871847,0.8556329642827761
143,boosting_round,0.28722654882017024,0.8485295533771161,0.2778749254044343,0.8557542010712136
144,boosting_round,0.28708599855793177,0.848536615115973,0.2777840493304571,0.8557368815300083
145,boosting_round,0.28674886280976963,0.8487696524982506,0.27750462802753156,0.8554684286413253
146,boosting_round,0.2867009868505092,0.8488126649076517,0.2774769645500746,0.8552735838027651
147,boosting_round,0.28662715211300216,0.8488197266465086,0.2774475840915539,0.8555636861179547
148,boosting_round,0.2864725079679275,0.8489018996077525,0.27732603397814926,0.8555853355444614
149,boosting_round,0.2863783998028769,0.8489269366818815,0.27723535907586344,0.8556979125622962
150,boosting_round,0.28626749326310186,0.8489442700408939,0.2771469790720511,0.8556979125622962
151,boosting_round,0.2861188374115981,0.8491021962007845,0.27702042935051796,0.8556416240533788
152,boosting_round,0.28606173862805934,0.8490765171503958,0.27697133802518975,0.8558581183184457
153,boosting_round,0.28586690237351714,0.8492132580937157,0.27679928600056586,0.8557931700389256
154,boosting_round,0.2857695084463695,0.8493628385622299,0.27673566124598326,0.856052963157006
155,boosting_round,0.28571216371607383,0.8494167645680463,0.2766459158025337,0.8561395608630328
156,boosting_round,0.2855511159396369,0.849551579582587,0.27647155170414417,0.8562911068485796
157,boosting_round,0.28546472175735693,0.8495111350782248,0.276407756363167,0.856438322948825
158,boosting_round,0.2854295347279714,0.8494893078853945,0.27637734601692293,0.8564469827194278
159,boosting_round,0.2852546807225868,0.8496138512797797,0.2762174989537779,0.8564556424900305
160,boosting_round,0.285202951820426,0.8496748390244528,0.27617000110460077,0.8565119309989478
161,boosting_round,0.2849961857626717,0.8499701481039231,0.27596175692656477,0.8568583218230549
162,boosting_round,0.284903376478849,0.8500497531601281,0.27587544267230724,0.857152754023546
163,boosting_round,0.28482056133402395,0.8500279259672977,0.27579438347820373,0.8569579091849857
164,boosting_round,0.284766367061009,0.8501222964774763,0.2757204736795754,0.856936259758479
165,boosting_round,0.2846899091373639,0.8501704446969551,0.2756808569257683,0.8569319298731777
166,boosting_round,0.2845639756216604,0.8503187412129499,0.27556214434006265,0.8570358471204098
167,boosting_round,0.2844744735672141,0.8503951363878564,0.2754536227079029,0.8572003827618606
168,boosting_round,0.2843188280831509,0.8506641244406782,0.2753742866566987,0.8574082172563249
169,boosting_round,0.2841376183469847,0.8506930133723655,0.2752080752090398,0.8573475988621062
170,boosting_round,0.2840956401704275,0.8506865936097683,0.275195519801218,0.8574082172563249
171,boosting_round,0.2840659750977998,0.8507045689450404,0.27519145413018203,0.8573908977151196
172,boosting_round,0.28400492599666616,0.8506621985118991,0.275172959090599,0.8572523413854767
173,boosting_round,0.28396184606277897,0.8506949393011447,0.27514536712288884,0.8572956402384901
174,boosting_round,0.283897062254055,0.8507661986659734,0.2750934959774814,0.8572436816148741
175,boosting_round,0.2838473615795196,0.8507944456214009,0.27504069145181115,0.8572480115001754
176,boosting_round,0.28378278353913333,0.8509106433244098,0.2749839136622433,0.8572436816148741
177,boosting_round,0.28372728498915556,0.8510371126475743,0.27495400320168734,0.8573302793209008
178,boosting_round,0.2836312839791869,0.8509517298050318,0.27488609889483967,0.8572480115001754
179,boosting_round,0.2836066891124028,0.8509722730453428,0.27486981576169867,0.8572436816148741
180,boosting_round,0.28356664661265124,0.8509838286180177,0.27487171304683833,0.8572653310413807
181,boosting_round,0.283506010502002,0.8510229891698605,0.27485235452294854,0.8572263620736686
182,boosting_round,0.2834578851232861,0.8510306928849771,0.2748135132573495,0.8573129597796955
183,boosting_round,0.2833777393641292,0.8510647176267422,0.2747785910598325,0.8573302793209008
184,boosting_round,0.2832970013587216,0.8511764214959331,0.2747532567171368,0.8574038873710236
185,boosting_round,0.283054730649017,0.8512611623622158,0.27458944984893763,0.8573259494355995
186,boosting_round,0.2828232250185171,0.851322150106889,0.2743646121029463,0.8573519287474075
187,boosting_round,0.28276457904758606,0.8513144463917725,0.2743149219326388,0.8572306919589701
188,boosting_round,0.2826913569697376,0.8513844218040817,0.27425382950504806,0.8572003827618606
189,boosting_round,0.2824677170958731,0.8516553357856826,0.2740085967683277,0.8577026494568158
190,boosting_round,0.2824076956343902,0.851686150646149,0.2739781280429163,0.8576939896862132
191,boosting_round,0.28231836537218047,0.8517554840821986,0.2738895427595009,0.8575944023242824
192,boosting_round,0.28219975318579965,0.8518710398089478,0.2738618759788354,0.8574082172563249
193,boosting_round,0.28214224302494845,0.8518716817852076,0.2738736549992193,0.8574341965681329
194,boosting_round,0.2820702459793044,0.8518569163312341,0.27380406359102666,0.8574212069122289
195,boosting_round,0.2820400325808488,0.8518498545923772,0.2738081901035646,0.8574645057652422
196,boosting_round,0.2819938271681399,0.8518440768060397,0.27376584898236317,0.8574645057652422
197,boosting_round,0.28192287667704863,0.8518126199693136,0.27371088634661017,0.8573043000090927
198,boosting_round,0.28186994552737593,0.8518504965686369,0.2736549498965957,0.8572523413854767
199,boosting_round,0.2815831427590845,0.8521271883365753,0.2733542216115678,0.8575597632418717
200,boosting_round,0.2813499479593558,0.8521637809833792,0.2731941855055366,0.857525124159461
201,boosting_round,0.28122085584417406,0.8521445216955876,0.27305032536529755,0.8576853299156105
202,boosting_round,0.2811121586057992,0.8522112872265983,0.27298046697880884,0.8576550207185012
203,boosting_round,0.28106392494192195,0.8523249170245684,0.2729323904660425,0.8577199689980213
204,boosting_round,0.28099277510519655,0.8524212134635261,0.27291048822545244,0.8577199689980213
205,boosting_round,0.28092010763271347,0.8525964729824291,0.27285926311784103,0.8577199689980213
206,boosting_round,0.28074759015581563,0.8526979052314645,0.2727263035055205,0.8579537828042936
207,boosting_round,0.2807107470353472,0.8526548928220634,0.2727067688940178,0.8579104839512801
208,boosting_round,0.28070326348798336,0.8526529668932843,0.27273237366688197,0.8578974942953761
209,boosting_round,0.2806139941384904,0.8527223003293338,0.2726305576849836,0.8580923391339363
210,boosting_round,0.28056241399801884,0.8527749423826307,0.2725890868387555,0.8581313081016484
211,boosting_round,0.28038574963259416,0.8528506955812774,0.27245315840473266,0.8582525448900858
212,boosting_round,0.28033947875619963,0.8528783005604452,0.27243268213731103,0.8584517196139474
213,boosting_round,0.2803325857835782,0.8528776585841855,0.2724519815178188,0.8584733690404541
214,boosting_round,0.2802342476782297,0.8529579056166503,0.27243717649624705,0.8585080081228649
215,boosting_round,0.2801743600748409,0.8528763746316661,0.27241292894537594,0.8582092460370725
216,boosting_round,0.28012638229515524,0.8530509921743094,0.2723701455443923,0.8585166678934675
217,boosting_round,0.27999613037214366,0.8531614120909808,0.27228460176830327,0.8584040908756327
218,boosting_round,0.27998537976392995,0.8531511404708254,0.27227533881697796,0.8584430598433448
219,boosting_round,0.2799047575726722,0.8531010663225673,0.272247386824699,0.8584560494992488
220,boosting_round,0.27980386826121767,0.8533013629155994,0.27221651300958255,0.8585426472052755
221,boosting_round,0.27976761774270703,0.8533430913724811,0.27219687964300116,0.8586162552553983
222,boosting_round,0.279734292937142,0.8533848198293628,0.27217838490297586,0.8585556368611795
223,boosting_round,0.2795946389643084,0.8534984496273328,0.2720498173303226,0.8584950184669609
224,boosting_round,0.27943810340979996,0.8536371164994319,0.27192943081087945,0.8587331621585345
225,boosting_round,0.2793774108151329,0.8536724251937163,0.27188099406875554,0.8587374920438358
226,boosting_round,0.2793074427540995,0.8537122277218189,0.27182040654908335,0.8588284196351639
227,boosting_round,0.2792363493707276,0.853743684558545,0.2717661753214653,0.858893367914684
228,boosting_round,0.27917156955420336,0.8537404746772465,0.2717712949876288,0.858958316194204
229,boosting_round,0.27911622971870254,0.8537655117513754,0.2717298910460195,0.8589756357354094
230,boosting_round,0.2790892748617644,0.8537719315139727,0.2717052065892264,0.8589886253913134
231,boosting_round,0.2789588392954271,0.85391445024363,0.2716882964351126,0.8589842955060121
232,boosting_round,0.27889965584280757,0.8538984008371371,0.27165893718357936,0.8589929552766147
233,boosting_round,0.27884715835674306,0.8539208700062272,0.2716218515774749,0.8590362541296281
234,boosting_round,0.27870836763355306,0.8539638824156283,0.27155215123002296,0.8589626460795053
235,boosting_round,0.27869194791972046,0.8539812157746407,0.27154891414472876,0.858958316194204
236,boosting_round,0.2786194463843251,0.8539073885047731,0.2714834733981989,0.8589669759648066
237,boosting_round,0.2784928081516058,0.8540961295251301,0.27138598491771854,0.8592224391975857
238,boosting_round,0.2784501659130275,0.854103191263987,0.2713748114208582,0.8592917173624071
239,boosting_round,0.2783842943960137,0.8541173147417008,0.27129983088243914,0.8592960472477085
240,boosting_round,0.27833246214017787,0.8541731666762963,0.2713082175517849,0.8593739851831325
241,boosting_round,0.2782812943213465,0.8542290186108917,0.27124352227495213,0.8594822323156659
242,boosting_round,0.2782248182499526,0.8543670435067311,0.2712139776294586,0.8594735725450633
243,boosting_round,0.2781742478680582,0.854335586670005,0.27117199112050566,0.8594432633479538
244,boosting_round,0.27815643821587904,0.8543657595542117,0.2711724315899918,0.8594475932332553
245,boosting_round,0.278038646313388,0.854515340022726,0.27102441232286417,0.8595168713980766
246,boosting_round,0.2780005459882038,0.8545057103788302,0.27099732795888265,0.8594605828891593
247,boosting_round,0.2779862461536099,0.8545076363076094,0.27100241928160185,0.8594605828891593
248,boosting_round,0.27785158615015765,0.8546873896603304,0.2709702974461002,0.8594865622009673
249,boosting_round,0.27776739392487965,0.8547162785920177,0.2709315693562741,0.8595255311686794
250,boosting_round,0.27766652499428573,0.8548985998497776,0.2708375793269607,0.8595688300216927
251,boosting_round,0.2775076398789922,0.854895389968479,0.2707195253860917,0.859547180595186
252,boosting_round,0.2773436861128601,0.8549095134461928,0.270553988480261,0.8595904794481994
253,boosting_round,0.2772143814816856,0.8551354890896135,0.2703806094178411,0.8600191380930319
254,boosting_round,0.2771439017396439,0.8552028965968839,0.2703133804717474,0.859776664516157
255,boosting_round,0.2770598635856647,0.855254896673921,0.27033972340338946,0.8598416127956771
256,boosting_round,0.2769963771665606,0.8552902053682054,0.2703033468838879,0.8599195507311012
257,boosting_round,0.2768704814226801,0.8553807240208258,0.2701935952603959,0.859993158781224
258,boosting_round,0.2768194599645488,0.8554064030712144,0.2701677784947332,0.8601663541932774
259,boosting_round,0.27678474963214555,0.8554532673381738,0.27015320944209464,0.8601187254549627
260,boosting_round,0.27664175644572353,0.8555065513677305,0.2700409047179848,0.8602226427021948
261,boosting_round,0.27661825971216986,0.8555418600620149,0.2700186885337877,0.8602269725874961
262,boosting_round,0.27658450090301484,0.8555514897059107,0.27001542704164516,0.8600018185518266
263,boosting_round,0.27654879105914487,0.8555604773735468,0.2700073949720999,0.8599715093547172
264,boosting_round,0.27650268493565,0.8555277365843011,0.26999351626303203,0.8599108909604984
265,boosting_round,0.2764669152105488,0.8556548478837253,0.2699896546260084,0.8600321277489359
266,boosting_round,0.2764036312108565,0.855680526934114,0.26999410797100226,0.8600624369460453
267,boosting_round,0.27633266322482253,0.8558044283522395,0.269910951015454,0.8600667668313466
268,boosting_round,0.2762991943343187,0.855805712304759,0.26989749259342083,0.8599628495841145
269,boosting_round,0.2762364270652171,0.8558326753076672,0.2698420038716997,0.8599368702723065
270,boosting_round,0.2761314924976111,0.8558699099307308,0.2697416962956896,0.8597983139426637
271,boosting_round,0.27604973655552645,0.855951440915715,0.2696956597772351,0.8597117162366369
272,boosting_round,0.2758996850507641,0.8560008730877132,0.2696005124158116,0.8595038817421726
273,boosting_round,0.2758049071040018,0.8560913917403334,0.2695024965141453,0.8597506852043489
274,boosting_round,0.275750781898574,0.8561587992476039,0.26944989637084504,0.8598675921074851
275,boosting_round,0.2756819407308944,0.8561774165591356,0.26940910852990413,0.8599758392400185
276,boosting_round,0.2756012596605977,0.8561748486540968,0.2693759300832147,0.8599412001576079
277,boosting_round,0.2755445655563507,0.8561966758469272,0.26931902058768553,0.860136044996168
278,boosting_round,0.27545352868728457,0.8561998857282258,0.2692698997512403,0.8602139829315921
279,boosting_round,0.27538988907564577,0.8562165771109784,0.26922443107523536,0.8601447047667707
280,boosting_round,0.2753264652107929,0.8562807747369502,0.26920227689726806,0.8599238806164025
281,boosting_round,0.2753085676436041,0.8563000340247418,0.26921763550209066,0.8599974886665253
282,boosting_round,0.2752626234656997,0.8562634413779379,0.26919250776438025,0.8599195507311012
283,boosting_round,0.275261644187428,0.8562846265945085,0.2691932491256246,0.8599065610751971
284,boosting_round,0.2752477319970592,0.8562794907844308,0.2692058585579961,0.8598805817633891
285,boosting_round,0.2752249768327635,0.8562852685707683,0.2691957515951894,0.8598892415339918
286,boosting_round,0.2752024864120949,0.8563070957635986,0.26921686796050126,0.8598632622221838
287,boosting_round,0.27516446913921716,0.8563411205053637,0.26920535555098724,0.8600451174048399
288,boosting_round,0.27513212096205353,0.8563886267485828,0.2691958748995031,0.859993158781224
289,boosting_round,0.2750414118794745,0.8564374169443214,0.26916476701475806,0.8599282105017039
290,boosting_round,0.2749144377725546,0.8565362812883179,0.26906287199003875,0.8599022311898958
291,boosting_round,0.274842899658987,0.8565664541725246,0.2690353826660854,0.8599585196988132
292,boosting_round,0.2748065662851309,0.8565645282437455,0.26900080622754496,0.8599455300429092
293,boosting_round,0.2747530622472794,0.8566807259467545,0.2689818695133356,0.8600494472901413
294,boosting_round,0.2746697671730527,0.8566935654719489,0.26887577157604736,0.860149034652072
295,boosting_round,0.2746124836958221,0.8566967753532474,0.26887893199021884,0.8602053231609894
296,boosting_round,0.27452079307213473,0.8566608246827032,0.26881140300403045,0.8600494472901413
297,boosting_round,0.2744554821516173,0.8566929234956892,0.26883930216081225,0.8600104783224293
298,boosting_round,0.2743946671208279,0.8567166766172987,0.26880835146662535,0.8600191380930319
299,boosting_round,0.274333233707025,0.856866257085813,0.2687725567018551,0.8601620243079761
300,boosting_round,0.27427795241969266,0.8569850226938608,0.26872037536915405,0.8602919208670162
301,boosting_round,0.2741442578560636,0.8570325289370799,0.2686390539499339,0.8601836737344828
302,boosting_round,0.27407253372612367,0.8570819611090782,0.2686021770695418,0.8602096530462908
303,boosting_round,0.27403635346021366,0.8571044302781683,0.2686024096856754,0.8602442921287015
304,boosting_round,0.2740005001258354,0.8571724797616984,0.26858845433744244,0.8602486220140029
305,boosting_round,0.27397758435863967,0.8572045785746842,0.2685852103520831,0.8603179001788243
306,boosting_round,0.2738879737213403,0.8572764799157727,0.268573708332903,0.8604218174260564
307,boosting_round,0.27385419168596153,0.8573490232331209,0.26854749657460225,0.8603698588024403
308,boosting_round,0.27382889991122117,0.8573676405446526,0.2685472568521782,0.8603482093759336
309,boosting_round,0.27374886569264545,0.8573316898741085,0.26850633288016607,0.860339549605331
310,boosting_round,0.2737082966060049,0.8573939615713011,0.2684691338811041,0.8604304771966591
311,boosting_round,0.27364892320816325,0.8575005296304142,0.2684460751916062,0.8604997553614805
312,boosting_round,0.27358975276896097,0.857501171606674,0.2683896098890169,0.8605257346732885
313,boosting_round,0.27355171831971675,0.85755573958875,0.2683912602645208,0.8604781059349738
314,boosting_round,0.27352546040825343,0.8575756408528012,0.2683764601913041,0.8604867657055765
315,boosting_round,0.273477765433862,0.8575705050427236,0.26837239872550767,0.8607292392824514
316,boosting_round,0.27337529296290064,0.8576154433809038,0.26826994039816354,0.8608028473325742
317,boosting_round,0.27331535600137463,0.8577027521522254,0.26822902596167203,0.8607032599706433
318,boosting_round,0.2732014908582523,0.8577297151551335,0.26808734748079127,0.8607249093971501
319,boosting_round,0.2731588943906808,0.8577451225853667,0.2680552466414769,0.8607249093971501
